record_id,date,year,month,program_name,program_category,region,state,beneficiaries_served,target_beneficiaries,funding_received,program_expenses,volunteer_hours,number_of_volunteers,satisfaction_score,outcome_success_rate,program_status
264,2022-08-01,2022,8,Community Outreach,Community,Midwest,IL,144,132,7752.72,6542.05,121.1,11,4.14,68.7,Active
1293,2025-03-01,2025,3,Healthcare Access,Health,Northeast,PA,417,405,20920.7,13959.78,139.4,31,4.16,67.25,Active
1504,2025-09-01,2025,9,Education Support,Education,Northeast,MA,511,450,27118.65,27792.78,332.4,28,4.71,70.61,Active
444,2023-02-01,2023,2,Job Training,Economic Empowerment,Midwest,OH,306,353,18450.13,17096.88,169.4,18,4.17,59.46,Active
1003,2024-06-01,2024,6,Youth Development,Education,West,WA,271,371,16312.83,14319.16,72.8,9,3.73,74.39,Paused
1078,2024-08-01,2024,8,Healthcare Access,Health,Midwest,OH,252,291,13931.87,13074.36,190.9,17,4.32,84.52,Active
838,2024-01-01,2024,1,Housing Support,Basic Needs,West,WA,333,293,19394.04,13529.6,328.8,36,3.35,56.8,Active
1471,2025-08-01,2025,8,Food Assistance,Basic Needs,West,WA,550,434,28892.26,22782.54,509.1,45,4.41,69.69,Active
305,2022-09-01,2022,9,Food Assistance,Basic Needs,south,FL,383,415,22583.85,16780.87,358.5,31,4.3,65.15,Active
1282,2025-02-01,2025,2,community outreach,Community,West,CA,259,250,16644.8,14638.06,181.9,24,4.4,59.19,Active
314,2022-10-01,2022,10,Healthcare Access,Health,MIDWEST,OH,199,297,13229.75,11965.89,68.1,11,4.67,79.38,Completed
150,2022-05-01,2022,5,Housing Support,Basic Needs,West,WA,198,161,12640.61,10416.46,174.1,16,4.45,78.91,Active
1149,2024-10-01,2024,10,Food Assistance,Basic Needs,West,AZ,445,353,25877.73,21198.26,486.9,36,4.07,63.53,Paused
1214,2024-12-01,2024,12,Youth Development,Education,West,WA,339,435,20626.78,18136.36,129.4,19,4.08,87.42,Active
575,2023-05-01,2023,5,Youth Development,Education,Midwest,MI,272,285,20175.58,16055.9,267.3,21,4.74,92.48,Paused
51,2022-02-01,2022,2,Youth Development,Education,South,FL,212,223,12550.96,9848.72,176.9,16,4.07,80.86,Completed
1279,2025-02-01,2025,2,education support,Education,West,WA,677,644,34290.14,27043.81,365.1,49,4.95,70.42,Completed
727,2023-10-01,2023,10,Housing Support,Basic Needs,Northeast,MA,291,354,19796.82,18296.1,192.3,26,,73.47,Active
834,2024-01-01,2024,1,Food Assistance,Basic Needs,West,AZ,412,355,26715.77,20264.03,427.8,38,4.6,72.67,Completed
1116,2024-09-01,2024,9,Housing Support,Basic Needs,Mid West,MI,291,258,18364.43,14096.74,188.8,17,3.74,65.6,Active
1167,2024-11-01,2024,11,Housing Support,Basic Needs,South,TX,251,317,15480.24,11595.15,210.2,18,4.58,66.5,Completed
471,2023-02-01,2023,2,Housing Support,Basic Needs,West,WA,253,235,16761.14,14453.6,210.0,22,3.91,78.43,Completed
972,2024-05-01,2024,5,Job Training,Economic Empowerment,Northeast,PA,315,373,17263.43,13112.69,254.6,24,4.78,76.82,Active
654,2023-08-01,2023,8,Food Assistance,Basic Needs,West,CA,574,566,37994.99,31216.07,654.2,55,5.0,82.05,Paused
400,2022-12-01,2022,12,Youth Development,Education,Midwest,MI,386,316,22853.3,13529.13,182.1,38,4.38,85.5,Active
512,2023-04-01,2023,4,Community Outreach,Community,West,WA,227,201,15273.85,14083.26,181.0,18,4.94,61.74,Completed
321,2022-10-01,2022,10,Healthcare Access,Health,West,AZ,226,206,13440.62,10826.94,127.2,15,,80.21,Completed
20,2022-01-01,2022,1,Housing Support,Basic Needs,South,FL,193,211,12439.92,8814.49,256.4,24,3.82,73.25,Active
685,2023-09-01,2023,9,Community Outreach,Community,Midwest,MI,143,147,9792.09,9240.55,104.0,11,4.16,78.79,Active
36,2022-02-01,2022,2,Education Support,Education,Midwest,IL,440,567,22952.27,15061.7,258.7,56,4.45,84.71,Active
903,2024-03-01,2024,3,JOB TRAINING,Economic Empowerment,Northeast,MA,273,241,14366.12,8707.01,110.6,29,4.32,96.94,Active
828,2024-01-01,2024,1,Job Training,Economic Empowerment,Northeast,NY,377,314,18356.56,13904.61,129.8,13,4.57,71.69,Active
1476,2025-08-01,2025,8,Housing Support,Basic Needs,West,WA,232,226,15288.96,11247.29,161.9,20,3.71,69.72,Completed
408,2022-12-01,2022,12,Job Training,Economic Empowerment,West,AZ,155,190,10601.74,9792.12,115.4,12,4.0,81.38,Active
921,2024-04-01,2024,4,Healthcare Access,Health,South,GA,352,426,19585.84,14189.39,422.2,37,5.0,71.25,Paused
538,2023-04-01,2023,4,youth development,Education,Northeast,MA,285,257,15400.67,10791.98,127.8,21,4.11,87.63,Completed
759,2023-11-01,2023,11,Housing Support,Basic Needs,West,CA,209,193,14299.95,12722.98,173.4,21,4.61,55.93,Paused
1063,2024-08-01,2024,8,Housing Support,Basic Needs,South,FL,271,212,15682.44,13901.18,309.7,37,5.0,65.89,Active
1200,2024-12-01,2024,12,Youth Development,Education,West,WA,477,508,23028.14,16922.35,282.2,30,4.8,79.41,Paused
246,2022-08-01,2022,8,healthcare access,Health,South,FL,281,317,16278.7,13747.71,262.5,27,4.36,73.79,Completed
1128,2024-10-01,2024,10,Food Assistance,Basic Needs,South,TX,293,299,18527.09,15684.81,351.5,26,4.03,85.05,Active
785,2023-12-01,2023,12,Food Assistance,Basic Needs,West,WA,404,400,26765.46,21103.3,370.7,41,3.95,78.45,Active
490,2023-03-01,2023,3,Youth Development,Education,West,WA,372,307,22742.62,17530.36,326.1,30,4.98,81.52,Completed
155,2022-05-01,2022,5,Food Assistance,Basic Needs,West,CA,591,549,26039.53,24579.02,568.1,70,4.75,91.03,Active
962,2024-05-01,2024,5,Youth Development,Education,South,TX,336,373,18900.87,13614.31,345.8,38,4.83,150.0,Paused
854,2024-02-01,2024,2,Youth Development,Education,Northeast,MA,392,324,23173.42,18046.77,260.7,31,4.75,75.99,Active
626,2023-07-01,2023,7,Healthcare Access,Health,south,GA,269,210,17059.32,12743.16,170.5,27,4.92,78.9,Completed
686,2023-09-01,2023,9,Job Training,Economic Empowerment,northeast,MA,279,296,16567.65,12983.71,102.3,9,4.47,75.43,Active
570,2023-05-01,2023,5,Job Training,Economic Empowerment,West,AZ,234,243,16533.23,12399.15,156.0,15,4.17,77.24,Active
1566,2025-11-01,2025,11,Job Training,Economic Empowerment,Midwest,MI,223,202,14851.34,10763.14,167.0,15,3.93,82.67,Completed
18,2022-01-01,2022,1,youth development,Education,West,CA,256,300,14611.84,9598.71,293.7,23,3.82,83.48,Active
128,2022-04-01,2022,4,Community Outreach,Community,West,WA,152,152,10359.28,8519.64,112.9,14,4.37,87.14,Paused
1280,2025-02-01,2025,2,Education Support,Education,South,GA,361,298,23403.63,18597.49,352.5,39,3.84,86.72,Active
1620,2025-12-01,2025,12,Housing Support,Basic Needs,Midwest,OH,298,359,23121.14,15734.47,240.9,21,4.81,57.83,Active
928,2024-04-01,2024,4,Food Assistance,Basic Needs,Northeast,MA,559,585,36234.76,27364.93,397.9,42,3.98,86.23,Active
981,2024-05-01,2024,5,food assistance,Basic Needs,Northeast,PA,498,572,30346.12,22470.44,763.5,58,4.09,78.56,Completed
1616,2025-12-01,2025,12,healthcare access,Health,West,AZ,310,301,17757.62,9272.51,272.7,29,5.0,77.98,Completed
191,2022-06-01,2022,6,Healthcare Access,Health,,MA,391,397,21956.15,15019.24,366.7,30,5.0,87.35,Active
1140,2024-10-01,2024,10,Job Training,Economic Empowerment,MIDWEST,MI,245,258,15902.65,13852.71,328.4,29,,83.02,Paused
993,2024-06-01,2024,6,Job Training,Economic Empowerment,Northeast,MA,181,231,8779.21,6597.9,81.8,8,3.76,75.56,Paused
1608,2025-12-01,2025,12,Food Assistance,Basic Needs,West,CA,628,660,35288.81,22584.64,609.9,74,4.73,66.36,Active
1367,2025-05-01,2025,5,Healthcare Access,Health,West,CA,309,306,19024.76,18360.38,175.6,18,4.56,66.44,Active
607,2023-06-01,2023,6,Education Support,Education,West,WA,378,248,20095.1,20796.44,355.4,36,5.0,98.75,Active
181,2022-06-01,2022,6,Food Assistance,Basic Needs,West,AZ,558,601,28206.83,18343.38,401.5,51,4.25,82.69,Active
302,2022-09-01,2022,9,Education Support,Education,Midwest,OH,327,384,21350.94,19937.36,144.1,20,4.98,82.17,Completed
497,2023-03-01,2023,3,Housing Support,Basic Needs,Northeast,NY,381,377,21855.78,14638.41,340.1,35,4.51,69.53,Completed
1413,2025-06-01,2025,6,Education Support,Education,West,CA,368,370,21954.6,16143.27,306.8,32,4.19,62.6,Paused
1463,2025-08-01,2025,8,Food Assistance,Basic Needs,West,CA,374,417,25307.28,16054.82,398.5,36,3.74,90.4,Active
1352,2025-04-01,2025,4,Youth Development,Education,South,TX,373,352,19312.55,15500.84,301.1,30,4.34,79.29,Paused
518,2023-04-01,2023,4,Education Support,Education,MIDWEST,MI,445,527,24047.57,18767.28,584.6,43,4.69,82.49,Active
1070,2024-08-01,2024,8,Youth Development,Education,West,AZ,343,409,18792.74,14998.96,386.6,26,4.51,91.3,Paused
477,2023-03-01,2023,3,Job Training,Economic Empowerment,Midwest,OH,294,265,16733.56,13755.3,185.1,19,3.84,57.66,Active
158,2022-05-01,2022,5,Community Outreach,Community,Northeast,MA,241,228,14754.05,11425.88,222.9,23,4.62,62.63,Active
1244,2025-01-01,2025,1,Community Outreach,Community,South,GA,166,116,13573.15,9753.61,165.8,13,4.77,71.82,Completed
1196,2024-12-01,2024,12,Housing Support,Basic Needs,Northeast,MA,202,229,14766.15,13571.04,185.4,19,3.91,72.13,Active
17,2022-01-01,2022,1,Healthcare Access,Health,West,AZ,301,246,19239.01,15138.34,192.3,18,4.04,87.4,Active
1073,2024-08-01,2024,8,Job Training,Economic Empowerment,Northeast,MA,189,134,13389.57,11020.96,,16,3.68,77.04,Active
1623,2025-12-01,2025,12,job training,Economic Empowerment,Northeast,PA,246,278,17834.53,12344.17,130.5,14,4.0,78.32,Active
547,2023-05-01,2023,5,Education Support,Education,West,CA,377,297,20632.36,14966.63,226.3,23,4.97,85.17,Active
659,2023-08-01,2023,8,Education Support,Education,Northeast,PA,398,483,24797.85,17983.64,248.8,22,5.0,99.0,Completed
1340,2025-04-01,2025,4,Job Training,Economic Empowerment,Northeast,MA,155,157,12603.55,7917.02,147.8,13,5.0,73.61,Active
1020,2024-06-01,2024,6,Housing Support,Basic Needs,West,AZ,176,209,14238.13,10556.15,103.7,15,4.55,61.9,Active
1458,2025-07-01,2025,7,Healthcare Access,Health,Midwest,MI,505,570,26798.69,19700.79,264.7,33,,69.97,Active
960,2024-05-01,2024,5,Education Support,Education,West,AZ,459,424,26729.87,18864.64,17.9,36,4.2,72.99,Completed
1547,2025-10-01,2025,10,Education Support,Education,West,AZ,510,558,26569.75,20204.37,341.7,48,4.14,80.49,Active
284,2022-09-01,2022,9,Job Training,Economic Empowerment,South,GA,233,182,12728.46,10335.06,158.0,17,4.56,68.1,Active
798,2023-12-01,2023,12,Healthcare Access,Health,Midwest,OH,348,413,20691.53,16288.89,259.8,44,4.22,73.99,Active
1341,2025-04-01,2025,4,Education Support,Education,Northeast,MA,365,385,26921.2,21190.45,270.5,35,4.32,68.18,Active
226,2022-07-01,2022,7,Job Training,Economic Empowerment,South,TX,255,241,16066.31,10099.74,66.5,12,4.53,76.07,Active
27,2022-01-01,2022,1,HOUSING SUPPORT,Basic Needs,midwest,OH,342,388,15489.14,13840.43,389.5,35,4.21,74.07,Paused
1457,2025-07-01,2025,7,Community Outreach,Community,West,CA,230,293,13198.54,9898.2,273.9,20,3.42,64.48,Active
438,2023-01-01,2023,1,Community Outreach,Community,West,WA,217,222,14044.97,10454.13,182.4,23,4.4,70.41,Active
1602,2025-12-01,2025,12,Youth Development,Education,midwest,IL,350,443,18683.57,14006.9,339.5,30,4.8,77.08,Completed
230,2022-07-01,2022,7,Food Assistance,Basic Needs,West,AZ,503,482,28047.26,22890.78,293.1,30,4.48,76.34,Active
38,2022-02-01,2022,2,Community Outreach,Community,northeast,NY,220,258,13635.58,11494.29,121.5,15,4.72,74.88,Completed
750,2023-11-01,2023,11,Food Assistance,Basic Needs,West,CA,391,461,21209.14,16906.8,271.2,42,4.7,68.64,Active
1046,2024-07-01,2024,7,Youth Development,Education,Northeast,PA,375,319,19957.95,14697.23,394.4,38,4.8,85.06,Active
470,2023-02-01,2023,2,Housing Support,Basic Needs,Northeast,MA,278,263,19415.37,11321.25,350.5,24,4.48,67.82,Active
1443,2025-07-01,2025,7,Food Assistance,Basic Needs,south,GA,674,771,38006.15,34851.14,577.0,47,4.62,85.31,Active
1619,2025-12-01,2025,12,Youth Development,Education,Northeast,NY,317,372,15800.15,10784.92,403.2,40,4.84,69.78,Completed
688,2023-09-01,2023,9,Youth Development,Education,Midwest,MI,258,186,15382.05,14458.32,270.8,25,4.62,70.94,Paused
1513,2025-09-01,2025,9,Food Assistance,Basic Needs,Midwest,IL,562,650,34932.42,27813.97,201.7,28,4.42,86.9,Active
640,2023-07-01,2023,7,Food Assistance,Basic Needs,Midwest,MI,370,381,25669.53,21355.41,353.2,44,3.78,84.53,Active
1416,2025-06-01,2025,6,Education Support,Education,Northeast,PA,528,566,27426.1,25790.68,577.4,49,4.58,85.41,Completed
1219,2024-12-01,2024,12,Community Outreach,Community,West,AZ,232,239,13818.95,9179.93,198.1,16,4.16,71.15,Completed
1159,2024-11-01,2024,11,Job Training,Economic Empowerment,South,TX,200,203,11553.02,6786.27,202.0,24,5.0,82.23,Active
1366,2025-05-01,2025,5,Youth Development,Education,South,GA,416,542,27263.18,20557.2,237.4,35,,77.98,Paused
1301,2025-03-01,2025,3,education support,Education,Northeast,PA,492,605,27913.08,21812.22,448.2,37,4.57,74.0,Active
1497,2025-09-01,2025,9,Food Assistance,Basic Needs,West,CA,352,383,30072.42,19095.94,164.3,22,4.19,67.0,Active
801,2023-12-01,2023,12,Job Training,Economic Empowerment,Midwest,IL,208,207,14416.59,11971.93,256.8,20,4.37,74.45,Completed
161,2022-05-01,2022,5,Healthcare Access,Health,West,WA,317,367,19354.31,16947.99,129.6,21,3.62,79.06,Completed
957,2024-05-01,2024,5,Community Outreach,Community,Northeast,MA,147,179,10793.17,8003.69,128.5,12,4.87,67.33,Active
1187,2024-11-01,2024,11,EDUCATION SUPPORT ,Education,Midwest,IL,382,413,20839.61,16161.03,293.5,28,4.1,70.32,Active
822,2024-01-01,2024,1,Job Training,Economic Empowerment,West,CA,295,304,15950.08,10334.23,316.4,38,,81.25,Active
1389,2025-05-01,2025,5,Education Support,Education,Northeast,PA,417,471,30243.22,21946.89,203.0,33,4.14,87.73,Active
878,2024-02-01,2024,2,Food Assistance,Basic Needs,Midwest,MI,491,611,31562.9,24793.29,337.0,62,4.24,78.26,Completed
914,2024-03-01,2024,3,Community Outreach,Community,Northeast,NY,147,177,14912.55,13773.78,63.6,9,4.18,63.95,Active
153,2022-05-01,2022,5,Youth Development,Education,West,CA,282,261,14947.91,14865.92,174.7,17,4.83,85.31,Active
1508,2025-09-01,2025,9,Education Support,Education,West,AZ,369,387,17400.94,14066.8,160.8,26,4.25,81.75,Active
510,2023-03-01,2023,3,Community Outreach,Community,Northeast,NY,142,140,9279.39,7342.91,49.3,11,4.21,67.56,Paused
1136,2024-10-01,2024,10,Healthcare Access,Health,,WA,372,383,18703.12,15153.87,356.6,42,5.0,90.94,Paused
1251,2025-01-01,2025,1,Education Support,Education,Midwest,IL,405,389,23659.85,18715.93,333.2,44,4.97,73.75,Active
1374,2025-05-01,2025,5,Education Support,Education,South,GA,574,746,31532.02,24031.48,633.2,55,4.48,86.23,Paused
104,2022-04-01,2022,4,Community Outreach,Community,Midwest,IL,197,254,10794.25,7855.13,131.9,15,,62.65,Completed
587,2023-06-01,2023,6,Healthcare Access,Health,South,GA,226,234,14388.54,11572.83,248.8,23,4.36,73.41,Active
1455,2025-07-01,2025,7,Housing Support,Basic Needs,Midwest,MI,361,432,22848.03,18232.03,266.1,30,4.26,72.87,Paused
1144,2024-10-01,2024,10,Education Support,Education,South,GA,286,290,20238.73,14814.81,221.4,21,4.82,81.86,Active
54,2022-02-01,2022,2,Food Assistance,Basic Needs,South,FL,617,559,30563.33,25936.2,331.7,65,3.96,61.69,Active
152,2022-05-01,2022,5,Community Outreach,Community,South,TX,160,138,8477.0,6024.69,129.1,11,4.25,79.98,Active
404,2022-12-01,2022,12,Job Training,Economic Empowerment,South,TX,187,173,13243.55,11984.91,178.6,19,4.22,55.79,Active
1597,2025-11-01,2025,11,Healthcare Access,Health,Midwest,MI,343,427,20274.99,17124.42,384.5,34,4.38,77.55,Active
208,2022-07-01,2022,7,Education Support,Education,Northeast,NY,417,375,20261.3,18113.36,423.4,46,3.57,75.14,Active
1556,2025-10-01,2025,10,Food Assistance,Basic Needs,Midwest,IL,481,460,30055.24,19116.02,461.0,32,4.14,68.45,Active
1123,2024-10-01,2024,10,Job Training,Economic Empowerment,Midwest,OH,224,256,14088.04,10674.13,219.7,17,4.36,78.61,Active
1442,2025-07-01,2025,7,JOB TRAINING,Economic Empowerment,North East,NY,233,202,16435.35,13470.94,89.2,16,4.85,83.16,Active
9,2022-01-01,2022,1,Job Training,Economic Empowerment,Northeast,NY,282,293,15164.95,13350.51,205.1,26,4.57,84.3,Completed
1015,2024-06-01,2024,6,Healthcare Access,Health,West,WA,202,185,14276.98,10907.98,134.5,13,4.35,75.08,Active
1475,2025-08-01,2025,8,Community Outreach,Community,Midwest,OH,245,306,15701.64,11381.06,83.6,11,5.0,58.07,Active
1061,2024-08-01,2024,8,Education Support,Education,South,GA,366,489,20662.27,13379.14,524.1,46,4.71,72.12,Completed
453,2023-02-01,2023,2,Education Support,Education,Northeast,PA,343,422,19981.58,17373.28,197.2,19,3.63,80.38,Active
254,2022-08-01,2022,8,Job Training,Economic Empowerment,Midwest,MI,86,114,5253.63,4748.73,66.2,8,4.77,64.21,Active
1328,2025-04-01,2025,4,Job Training,Economic Empowerment,Midwest,IL,281,349,18118.92,10708.82,223.0,21,4.61,82.82,Paused
897,2024-03-01,2024,3,Food Assistance,Basic Needs,South,TX,669,654,38436.4,29032.07,583.5,53,5.0,80.88,Active
1430,2025-07-01,2025,7,Education Support,Education,Northeast,NY,262,209,14817.01,9766.92,266.5,21,4.69,80.15,Active
881,2024-02-01,2024,2,Food Assistance,Basic Needs,west,WA,595,666,36145.35,22690.84,478.6,59,4.5,77.26,Active
1551,2025-10-01,2025,10,Community Outreach,Community,South,FL,234,239,13899.1,11791.19,78.1,8,4.77,63.34,Active
624,2023-07-01,2023,7,Education Support,Education,South,FL,498,506,23397.52,18412.38,665.7,43,3.58,85.47,Completed
346,2022-11-01,2022,11,Youth Development,Education,Midwest,IL,282,334,17133.92,12282.32,288.8,25,4.53,85.64,Active
1408,2025-06-01,2025,6,Healthcare Access,Health,North East,MA,189,185,11354.34,7649.13,112.9,14,4.43,64.06,Paused
263,2022-08-01,2022,8,Housing Support,Basic Needs,NORTHEAST,MA,182,149,13819.03,11909.09,123.2,17,3.96,77.0,Active
1322,2025-03-01,2025,3,Community Outreach,Community,Northeast,PA,250,193,,9796.27,158.0,15,3.88,73.46,Active
151,2022-05-01,2022,5,Food Assistance,Basic Needs,MIDWEST,IL,445,475,27056.42,22573.98,364.9,38,,72.7,Active
473,2023-02-01,2023,2,Food Assistance,Basic Needs,South,TX,293,216,19825.54,15293.29,199.7,23,4.02,68.62,Active
641,2023-07-01,2023,7,Education Support,Education,Midwest,MI,269,272,15960.34,12337.93,202.6,26,4.4,79.89,Active
1632,2025-12-01,2025,12,Job Training,Economic Empowerment,South,TX,235,257,15495.45,14534.43,313.3,21,4.0,71.84,Active
1548,2025-10-01,2025,10,education support,Education,Northeast,PA,336,376,24176.0,20725.43,416.8,27,4.21,77.11,Active
551,2023-05-01,2023,5,Community Outreach,Community,South,TX,234,215,13321.46,10855.12,220.7,19,4.33,66.92,Active
929,2024-04-01,2024,4,Youth Development,Education,west,AZ,268,268,13825.06,9164.74,129.0,23,4.57,70.62,Completed
489,2023-03-01,2023,3,Housing Support,Basic Needs,South,GA,301,376,20699.61,13233.64,222.1,29,3.72,69.75,Active
1489,2025-08-01,2025,8,Food Assistance,Basic Needs,West,AZ,620,702,27295.14,16356.37,402.8,43,4.61,67.48,Active
1172,2024-11-01,2024,11,Healthcare Access,Health,Northeast,NY,406,335,23317.93,18071.61,299.5,29,4.09,66.79,Active
147,2022-05-01,2022,5,Job Training,Economic Empowerment,Midwest,MI,258,300,,11835.99,205.6,22,4.07,69.75,Active
1584,2025-11-01,2025,11,Food Assistance,Basic Needs,West,AZ,444,475,27726.53,20728.4,228.7,42,4.44,79.05,Completed
403,2022-12-01,2022,12,Healthcare Access,Health,West,AZ,197,185,12632.54,10764.79,136.7,12,5.0,80.56,Completed
955,2024-05-01,2024,5,Youth Development,Education,Midwest,OH,458,608,23160.14,17097.32,240.7,28,5.0,67.37,Completed
1543,2025-10-01,2025,10,Education Support,Education,Midwest,MI,421,473,22159.54,18330.09,277.8,32,4.19,86.15,Active
660,2023-08-01,2023,8,Food Assistance,Basic Needs,West,WA,366,362,,16729.57,120.5,19,4.14,78.63,Active
1373,2025-05-01,2025,5,Food Assistance,Basic Needs,West,AZ,600,728,37254.47,30481.73,215.2,21,4.31,82.3,Paused
464,2023-02-01,2023,2,Healthcare Access,Health,South,GA,356,346,20589.81,18844.21,316.8,33,3.8,64.47,Paused
1350,2025-04-01,2025,4,Housing Support,Basic Needs,West,CA,292,344,18368.81,13816.8,107.8,13,4.37,77.78,Completed
187,2022-06-01,2022,6,HOUSING SUPPORT,Basic Needs,West,WA,170,164,9792.66,10143.43,,12,5.0,84.05,Completed
1148,2024-10-01,2024,10,Education Support,Education,west,CA,448,401,26897.37,19747.68,307.0,36,,82.67,Active
1225,2025-01-01,2025,1,Job Training,Economic Empowerment,Northeast,NY,240,231,16937.63,15320.16,208.8,20,4.36,62.54,Active
609,2023-06-01,2023,6,Food Assistance,Basic Needs,South,FL,371,400,26844.31,20841.04,262.2,32,5.0,88.88,Active
144,2022-05-01,2022,5,Job Training,Economic Empowerment,West,WA,205,182,12817.85,8152.09,177.2,24,3.96,54.77,Active
752,2023-11-01,2023,11,EDUCATION SUPPORT ,Education,South,TX,409,426,25596.54,21108.28,440.5,36,4.74,73.11,Completed
982,2024-05-01,2024,5,Housing Support,Basic Needs,West,AZ,211,285,14517.23,10876.93,206.2,19,3.9,61.16,Paused
198,2022-06-01,2022,6,Housing Support,Basic Needs,Northeast,PA,165,155,9575.23,6692.84,173.2,14,3.89,68.49,Active
884,2024-02-01,2024,2,Housing Support,Basic Needs,Northeast,PA,238,236,17739.73,13471.96,120.3,28,4.89,60.51,Active
280,2022-09-01,2022,9,HOUSING SUPPORT,Basic Needs,West,AZ,131,114,7841.38,6689.3,78.3,11,4.17,73.49,Active
294,2022-09-01,2022,9,Youth Development,Education,South,FL,184,180,8928.77,6194.09,153.4,18,,86.94,Active
1498,2025-09-01,2025,9,YOUTH DEVELOPMENT,Education,South,TX,284,313,18741.38,18810.67,140.6,16,3.41,79.59,Active
401,2022-12-01,2022,12,Youth Development,Education,West,WA,321,348,16739.97,15198.0,156.2,20,4.2,88.64,Active
123,2022-04-01,2022,4,Education Support,Education,Northeast,PA,260,211,20661.43,17687.04,274.7,26,4.08,79.62,Active
1208,2024-12-01,2024,12,Housing Support,Basic Needs,Northeast,MA,204,254,17370.85,13784.08,173.5,17,4.2,69.82,Active
203,2022-06-01,2022,6,Youth Development,Education,South,GA,283,279,17071.16,15276.04,141.7,24,4.96,76.65,Paused
836,2024-01-01,2024,1,Housing Support,Basic Needs,South,GA,242,280,15509.89,12018.43,197.2,20,4.12,60.6,Active
247,2022-08-01,2022,8,YOUTH DEVELOPMENT,Education,Midwest,OH,296,337,14277.91,6938.51,289.6,29,4.54,78.89,Active
1561,2025-10-01,2025,10,Job Training,Economic Empowerment,South,GA,215,196,13662.5,12100.96,119.1,13,4.54,82.83,Completed
1546,2025-10-01,2025,10,Housing  Support,Basic Needs,West,AZ,329,371,19529.03,14270.09,174.3,33,4.24,72.67,Active
1154,2024-10-01,2024,10,Food Assistance,Basic Needs,West,AZ,346,338,19518.89,14000.8,152.8,16,4.47,83.23,Completed
385,2022-12-01,2022,12,Food Assistance,Basic Needs,South,TX,541,509,26117.76,25120.23,587.7,54,4.6,76.01,Completed
1447,2025-07-01,2025,7,Education Support,Education,Midwest,OH,439,526,26885.92,20290.57,315.3,33,4.25,82.63,Active
855,2024-02-01,2024,2,Education Support,Education,Midwest,IL,372,412,20681.18,13697.88,192.8,38,4.26,77.94,Active
220,2022-07-01,2022,7,Housing Support,Basic Needs,West,WA,133,150,11315.07,10380.06,130.7,11,5.0,78.52,Active
642,2023-07-01,2023,7,Housing Support,Basic Needs,West,CA,217,242,14223.97,12294.98,212.7,20,3.64,68.4,Active
2,2022-01-01,2022,1,Job Training,Economic Empowerment,Northeast,PA,206,202,12111.99,8883.26,84.9,18,3.63,67.5,Completed
113,2022-04-01,2022,4,Education Support,Education,Midwest,IL,395,486,21816.06,15234.3,306.6,36,4.53,90.23,Active
699,2023-09-01,2023,9,Community Outreach,Community,northeast,MA,180,172,12703.69,6429.16,253.7,19,4.13,67.97,Active
1571,2025-11-01,2025,11,housing support,Basic Needs,Northeast,MA,230,227,15652.37,12078.29,117.8,14,4.59,65.2,Active
952,2024-04-01,2024,4,Education Support,Education,Midwest,IL,430,467,24328.41,10002.95,247.1,29,5.0,71.36,Active
1441,2025-07-01,2025,7,Healthcare Access,Health,West,AZ,285,247,26228.12,18056.4,196.5,19,4.58,78.15,Active
1411,2025-06-01,2025,6,Education Support,Education,West,CA,606,608,35533.7,26484.15,322.4,42,4.28,69.07,Active
1410,2025-06-01,2025,6,Education Support,Education,Northeast,MA,435,503,22348.43,19165.29,505.0,53,4.71,72.16,Active
1292,2025-02-01,2025,2,Education Support,Education,West,AZ,611,571,30482.24,22152.64,684.3,75,4.61,79.46,Completed
1503,2025-09-01,2025,9,Housing Support,Basic Needs,Midwest,MI,231,265,16743.05,13415.74,173.1,16,4.6,77.26,Paused
442,2023-01-01,2023,1,community outreach,Community,West,WA,112,143,8209.26,7928.26,57.6,9,5.0,82.76,Active
1137,2024-10-01,2024,10,Job Training,Economic Empowerment,West,WA,194,224,13035.15,9714.41,139.7,11,4.96,73.24,Completed
1257,2025-01-01,2025,1,Food Assistance,Basic Needs,West,CA,648,508,35512.58,29961.51,304.2,45,3.99,81.47,Active
1398,2025-06-01,2025,6,Healthcare Access,Health,Midwest,MI,433,431,23372.68,18648.29,50.3,6,4.79,71.88,Completed
664,2023-08-01,2023,8,Education Support,Education,West,WA,391,403,,13531.32,183.4,26,4.4,89.87,Active
1507,2025-09-01,2025,9,Housing Support,Basic Needs,South,TX,254,308,17825.42,15883.34,211.9,27,4.28,69.92,Active
1258,2025-01-01,2025,1,Health Care Access,Health,Midwest,MI,299,335,22497.07,14309.02,,26,,89.25,Active
1050,2024-07-01,2024,7,Community Outreach,Community,Midwest,IL,228,211,15273.88,13281.85,228.2,23,4.68,69.7,Completed
318,2022-10-01,2022,10,Community Outreach,Community,South,FL,200,173,11597.4,9109.68,89.0,14,4.28,67.53,Completed
649,2023-08-01,2023,8,Healthcare Access,Health,Northeast,MA,269,268,21081.83,16894.58,235.1,17,,74.67,Completed
1435,2025-07-01,2025,7,Education Support,Education,Midwest,IL,336,329,19281.2,17784.78,351.7,36,3.94,70.19,Active
710,2023-09-01,2023,9,Job Training,Economic Empowerment,South,FL,-232,198,10833.87,8472.2,257.3,20,4.57,68.01,Active
1383,2025-05-01,2025,5,EDUCATION SUPPORT ,Education,West,AZ,374,361,22878.25,19710.35,174.8,22,3.71,88.06,Active
